Id,Question,Context,Gold,Predicted,Predicted,Aug_Fixed,Synth_Fixed,F1,EM,Id,,Gold,F1,EM
1ead36fc2f8f4e1fb674dadcbc247511,Which group of people think Ireland should not be divided into two parts?,"CNN news-Jan 16,2013 Protests have been going on for about a week now in the northern Irish capital of Belfast. They Started out peacefuily , bus some of them turn violent later on. There is a lot of history behind these protests,and it starts with geography, What's interesting is that Northern Ireland is not part of the republic of Iteland. It,s part of the United Kingdom, and that's what's behind this tension, Nationalists, mostly Catholic, think Northern Ireland should be part of the Republic of Ireland, Unionists, or Loyalists, mostly Protestants, wanted to stay part of the United Kingdom, The conflict between those two groups led to decades of violence ,and more than3,000 people were killed before a peace deal was signed in 1998,The protests happening now are connected to a decision regarding the British flahg ,In Belfast ,the capital of Northern Ireland ,the flag used to fly over City Halll every day of the year , Last month, local officials decided to limit that to 18 days per year. Unionists weren't happy about that . In some cases protesters have thrown concrete blocks, bricks, even weren't happy about that , In some cases protesters have thrown concrete blocks, bricks, even gasoline bombs at police ,Officers have responded by using water cannons to break up the protests. Nest up ,we are heading to the capital of China , Beijing, Experts say that city has something in common with Los Angeles; smog This gray haze is hanging in the air, making things hard to see ,Yesterday, the numbers indicating smog levels were off the charts, A uthorities warn people there to stay inside, Last year nearly 700 flights were canceled at Beijing airports because of haze and smog, Officials in China say that the air quality in the capital has gotten better since Beijing hosted the 2008 Olympics, but residents say the pollution levels have gotten worse.",['Nationalists'],", Nationalists","Nationalists, mostly Catholic",1,0,1,1,1ead36fc2f8f4e1fb674dadcbc247511,,['Nationalists'],0.5,0
1f95826ec2f7406ea9a0935847c5f497,Who is opposed to the flu vaccine in the text?,"I'm not so sure I like my friends any more. I used to like them-to be honest. We'd have lunch, talk on the phone or exchange emails, and they all seemed normal enough. But then came Face Book, and I was introduced to a sad fact: many of my friends have dark sides that they had kept from me. Today my friends show off the more unpleasant aspects of their personalities via FaceBook. No longer hidden, they're thrown in my face like TV commercials -unavoidable and endless advertisements for the worst of their personalities. Take Fred. If you were to have lunch with him, you'd find him warm, and self-effacing .Read his FaceBook and you'll realize he's an unbearable, food-obsessed boring man. He'd pause to have a cup of coffee on his way to save a drowning man-and then write about it. Take Andy. You won't find a smarter CEO anywhere, but now he's a CEO without a company to run. So he plays Mafia Wars on FaceBook. He's doing well-level 731. Thanks to FaceBook, I know he's playing about 18 hours a day. Andy, you've run four companies-and this is how you spend your downtime? What happned to golf?What happened to getting another job? Take Liz. She is positive that the flu vaccine will kill us all and that we should avoid it. And then comes Chris who likes to post at least 20 times a day on every website he can find, so I get to read his thoughts twice, once on FaceBook and once on Twitter. In real life, I don't see these sides of people. Face to face, my friends show me their best. They're nice, smart people. But face to FaceBook, my friends is like a blind date which goes horribly wrong. I'm left with a dilemma. Who is my real friend?Is it the Liz I have lunch with or the anti-vaccine madman on FaceBook? Is it the Fred I can grab a sandwich with or the Fred who weeps if he's at a party and the wine isn't up to his standard?",['Liz'],Take Liz,Take Liz. She is positive that the flu vaccine will kill us all and that we should avoid it. And then comes Chris,1,0,0.666666667,0,1f95826ec2f7406ea9a0935847c5f497,,['Liz'],0.086956522,0
20350dc235f34167a16b965d6bd16422,"Which name may have something to do with ""gladness""?","The most popular names in the west Every year in Englishspeaking countries,people list the most popular names. Here are some examples. In the United States at the moment the three most popular names for girls are Emily,Emma and Madison. For boys,they are Michael,Joshua and Mathew. In Britain a parent today might call their little girl Grace,Jessica or Ruby. If they have a little boy they could call him Jack,Thomas or Oliver. In China names have very clear meanings. If a girl is called Mei,her name means ""beautiful"". If a boy is called Wu,his name means ""like a soldier"". Names in Englishspeaking countries are like this too. The girl's name Joy is probably partly chosen because the parents wish their daughter to be joyful and bring joy to others. If a girl is called Ruby,it may be because of the beautiful red precious stone. Parents often pick names that can be shortened. This can be confusing for Chinese people. Parents might choose such names because they want to be able to speak to their kid in a personal way. For example,a popular name is William. But William can be shortened to Will,Willy,Bill and Billy. The same is true of the favourite old name for a girl,Elizabeth. Elizabeth can be shortened to Beth,Liza and Liz. Another reason why kids get the names they do is that parents want to name their boy or girl after someone who is famous,such as an actor,a pop music star or a sports star. David is a popular name in Britain,partly because of the fame of the footballer David Beckham.",['joy'],"Wu,his name means ""like a soldier"". Names in Englishspeaking countries are like this too. The girl's name Joy","William. But William can be shortened to Will,Willy,Bill and Billy. The same is true of the favourite old name for a girl,Elizabeth",1,0,0.117647059,0,20350dc235f34167a16b965d6bd16422,,['joy'],0,0
24d1adf4b0da48e68cfe3ee417eeda22,What year did Province of Brabant end?,The Province of Brabant was a province in Belgium from 1830 to 1995.,['1995'],to 1995,1830 to 1995,1,0,0.666666667,0,24d1adf4b0da48e68cfe3ee417eeda22,,['1995'],0.5,0
27014d870b104223ab82705d93c3fb08,Who escapes by disguising himself as a robot?,"Miles Monroe (Woody Allen), a jazz musician and owner of the ""Happy Carrot"" health-food store in 1973, is subjected to cryopreservation without his consent, and not revived for 200 years.[2] The scientists who revive him are members of a rebellion: 22nd-century America seems to be a police state, ruled by a dictator about to implement a secret plan known as the ""Aries Project"". The rebels hope to use Miles as a spy to infiltrate the Aries Project, because he is the only member of this society without a known biometric identity.
The authorities discover the scientists' project, and arrest them. Miles escapes by disguising himself as a robot, and goes to work as a butler in the house of socialite Luna Schlosser (Diane Keaton). When Luna decides to have his head replaced with something more ""aesthetically pleasing,"" Miles reveals his true identity to her, whereupon Luna threatens to give Miles to the authorities. In response, he kidnaps her and goes on the run, searching for the Aries Project.
Miles and Luna fall in love, but Miles is captured and brainwashed into becoming a complacent member of the society, while Luna joins the rebellion. The rebels kidnap Miles and perform reverse-brainwashing, whereupon he remembers his past and joins their efforts. Miles becomes jealous when he catches Luna kissing the rebel leader, Erno Windt (John Beck), and she tells him that she believes in free love.
Miles and Luna infiltrate the Aries Project, wherein they quickly learn that the national leader had been killed by a rebel bomb ten months previously. All that survives is his nose. Other members of the Aries Project, mistaking Miles and Luna for doctors, expect them to clone the leader from this single remaining part. Miles steals the nose and ""assassinates"" it by dropping it in the path of a road roller.
After escaping, Miles and Luna debate their future together. He tells her that Erno will inevitably become as corrupt as the Leader. Miles and Luna confess their love for one another, but she claims that science has proven men and women cannot have meaningful relationships due to chemical incompatibilities. Miles dismisses this, saying that he does not believe in science, and Luna points out that he does not believe in God or political systems either. Luna asks Miles if there is anything he does believe in, and he responds with the line, ""Sex and deathâtwo things that come once in a lifetimeâbut at least after death you're not nauseous.""[3] The film ends as the two embrace.
",['Miles Monroe'],. Miles,"Miles escapes by disguising himself as a robot, and goes to work as a butler in the house of socialite Luna Schlosser",1,0,0.666666667,0,27014d870b104223ab82705d93c3fb08,,['Miles Monroe'],0.095238095,0
27045d068a5e4bfd89842dd53b84755c,On what instrument is Hungarian Rhapsodies played?,"The Hungarian Rhapsodies, S.244, R.106 (French: Rhapsodies hongroises, German: Ungarische Rhapsodien, Hungarian: Magyar rapszódiák), is a set of 19 piano pieces based on Hungarian folk themes, composed by Franz Liszt during 1846--1853, and later in 1882 and 1885.",['piano'],19 piano,a set of 19 piano,1,0,0.666666667,0,27045d068a5e4bfd89842dd53b84755c,,['piano'],0.4,0
3f7c96fffb52496389e0188c340b0129,What is the name of the place where The Banquet of the Officers of the St George Militia Company in 1627 can be found?,"The Banquet of the Officers of the St George Militia Company in 1627 refers to a schutterstuk painted by Frans Hals for the St. George (or St. Joris) civic guard of Haarlem, and today is considered one of the main attractions of the Frans Hals Museum there.",['Frans Hals Museum'],the Frans Hals Museum,schutterstuk,1,0,1,1,3f7c96fffb52496389e0188c340b0129,,['Frans Hals Museum'],0,0
4414952284b949a69219ad3b32078c90,From whom did Ruy and Yeong-mi collect the ransom?,"

Ryu (Ha-kyun Shin), a deaf man, works in a factory to support his ailing sister (Ji-Eun Lim) in desperate need of a kidney transplant. Ryu tries to donate one of his kidneys to his sister but is told that his blood type does not match that of his sister and so is not a suitable donor. After being laid off from his job by the factory boss, Ryu contacts a black market organ dealer who agrees to sell him a kidney suitable for his sister in exchange for 10,000,000 Korean won, plus one of Ryu's own kidneys. He takes the severance pay from his factory job and offers the money to the organ dealers, who take the money and one of his kidneys, but then disappear. Three weeks later, Ryu learns from his doctor that a kidney has been found for his sister and that the operation will cost 10,000,000 won, but since the organ dealers stole his money, he will not be able to pay for it.In need of money for the operation and in retaliation for his being fired, Ryu and his girlfriend, Yeong-mi (Doona Bae), a radical anarchist, conspire to kidnap the daughter of the boss who fired him. Instead, he realizes that the kidnapping would immediately put them under police suspicion, and they decide to kidnap Yu-sun (Bo-bae Han), the daughter of the boss's friend, Park Dong-jin (Kang-ho Song), another factory executive. The girl stays with Ryu's sister (thinking that Ryu is merely babysitting for a time), who takes care of her while the distraught Dong-jin arranges to pay her ransom. After Ryu collects the money and returns home, he learns that his sister has discovered his scheme and, unwilling to be involved or burden Ryu further, killed herself. Ryu takes Yu-sun and his sister's body into the countryside to bury her by a riverbed they used to frequent as children. While Ryu mourns, Yu-sun accidentally slips into the river and drowns.Days later, as Dong-jin mourns his daughter and swears revenge at the river bank, Ryu ambushes and murders the organ dealers. Dong-jin, having investigated the identities of the kidnappers, finds Yeong-mi and begins interrogating her. Yeong-mi apologizes for Yu-sun's death but warns him of her membership in a terrorist organization that, knowing Dong-jin's identity, will kill him if she dies. Dong-jin, unfazed by the threats, tortures her to death by electrocuting her. Ryu returns to Yeong-mi's apartment building and discovers the police removing her body on a stretcher. Ryu, consumed with grief, swears vengeance on Dong-jin.Ryu arrives at Dong-jin's residence in an attempt to kill him. He waits for some time, but Dong-Jin does not arrive: he is, in fact, waiting at Ryu's apartment. After Dong-Jin does not arrive, Ryu returns to his apartment. However, Dong-jin had previously set up an electric booby trap on his doorknob, which renders Ryu unconscious. Dong-jin then binds Ryu and returns him to the riverbed where Yu-sun died. After binding Ryu's hands and feet and bringing him chest-high into the water, an emotional Dong-jin acknowledges that although Ryu is a good man, he has no choice; Dong-jin then slashes Ryu's Achilles tendons, resulting in his drowning.Dong-jin drags Ryu back to shore and then drives off to a desolate location to bury the body. Once there, he begins to dig a hole, but soon a group of men arrives. They surround and stab Dong-jin repeatedly, finally attaching a note to his chest identifying themselves as the terrorist group of which Yeong-mi was part. The group leave Dong-jin dying beside his car with the bloody tools and bags he used to chop up, dismember, and package Ryu's body.(From Wikipedia.)

",['Dong-jin'],Dong-jin,Dong-jin arranges to pay her ransom. After Ryu,1,0,1,1,4414952284b949a69219ad3b32078c90,,['Dong-jin'],0.222222222,0
4aca2df22271492c995df922ba054ee9,What is this passage about?,"Stepping into a pool of water is common enough ,but who could ever imagine ; stopping into a pool of fish? In February of 1974, Bill Tapp ,an Australian farmer,saw a rain of fish that covered his farm .How surprised he must have been when he heard many fish hitting against his roof! What caused this strange occurrence ?This is a question that had long puzzled people who study fish .The answer turned out to be a combination of wind and storm. When it is spring in the northern part of the world ,it is fall in Australia, Throughout the autumn season ,terrible storms arise and rains flood the land .The strong winds sweep over Australia like huge vacuum cleaners, collecting seaweed ,pieces of wood ,and even schools of fish .Strong winds may carry these bits of nature for many miles before vacuum dropping them on fields, houses ,and stonishedpeople. Although they seem unusual ,fish-falls occur quite frequently in Australia.When Bill Tapp was asked to describe the scene of fish ,he remarked, ""They look like millions of dead birds falling down."" His statement is not surprising .The wonders of the natural world are as common as rain .Nature ,with its infinite wonders ,can create waterfalls that flow upward and fish that fall out of the sky.",['rain of fish'],The wonders of the natural world are as common as rain,wind and storm,1,0,0.333333333,0,4aca2df22271492c995df922ba054ee9,,['rain of fish'],0,0
51039e661f1641f29d098d1eb4e03f86,Which hotel is close to airports?,"Convenient location 5 minutes from Washington ,D.C. and one block to Crystal City METRO ,Crystal City Underground. Alexandria. Free Parking, free Deluxe Continental Breakfast and complimentary Hotel Shuttle Service to Ronald Reagan Washington National Airport. 14000 Jefferson Davis Hwy(endurance on S. Eads St.) Phone (703) 979-3722 DAYS INN ARLINGTON Days Inn Arlington is located two miles from the Pentagon ,Lincoln Memorial .There is a restaurant which serves American style food ,plus two meeting rooms and an outdoor pool. Complimentary shuttle service runs to the Rosslyn Metro Station. Complimentary parking is available on the property .An experienced staff welcomes our guests. Phone(703)525-0300 THE HIGHLANDER MOTOR INN Comfortable rooms at moderate rates . Convenient location only minutes away from Washington area attraction. Near VA Square METRO Station and Ballston Commons Shopping Mall. Free continental breakfast ,free parking. Phone(703)524-4300 HYATT REGENCY CRYSTAL CITY Conveniently located next to Washington National Airport and two miles from Washington D.C. Complimentary Shuttle to and from National Airport ,metro ,local restaurants and shopping .Experience a view to remember at out rooftop restaurants ""Chesapeake Grill."" Call for Reservations. Phone(073)418-12341",['HYATT REGENCY CRYSTAL CITY'],HYATT REGENCY CRYSTAL CITY,HYATT REGENCY,1,0,1,1,51039e661f1641f29d098d1eb4e03f86,,['HYATT REGENCY CRYSTAL CITY'],0.666666667,0
55cb54513d384eca8494476475401375,Where is Dannebrog?,"

Saturday, October 8, 120 miles northeast of Blainsworth, Nebraska; 1:16 p.m.Bob Irisin, a metrologist for the Kansas City weather bureau, is riding in his Bronco truck when he stops and radios to his friend Stan in Kansas City, that he is witnessing a sudden change in weather patterns in the area. Then a tornado suddenly touches down near a farm where Bob sees a family of a man, woman and their little girl standing in front of the house, unaware of the tornado approaching behind them. Bob drives as near as he can go and manages to yell out a warning to the family seconds before they see the twister coming. The family runs into their storm shelter just in time before the twister destroys their house. Bob drives away from harms way just in time.Meanwhile, in Blainsworth, there is the annual fall Bike-a-thon race for the high school kids. 13-year-old Dan Hatch gets a flat tire and doesnt come in at all. Dans stern father, Jack, is arguing with a banker who's asking to foreclose on his hardware shop since a new mall has opened in the nearby town. Jack refuses to sell the shop at any price. Dan walks his bike into the town square where his best friend, Arthur, talks with him about getting ""crashed and burned"" during the race. Jack walks over and becomes hard on Dan for not finishing the race like a man should. Dan yells at his father for being so demanding and that he can't expect anything from anyone. Dan's mother, Laura, with her new baby Ryan and her friend Jenny, walk by and never less tell him he did okay anyway. Just then, Dan is called to the square podium for he is has been chosen by a lottery to be the winner of a new Schwinn Voyager bicycle, much to his father and mother's delight.75 miles northeast of Blainsworth; 3:37 p.m. Bob sits in his Bronco truck and radios in of rogue weather patterns, while observing another tornado rip through a nearby trailer park. Bob tells Stan that the front is moving south instead of north and the atmospheric activity is the most bizarre he has ever seen. Bob decides to travel to Blainsworth to see if anything will happen.Outside of Blainsworth, Dan and Arthur sit in the woods looking up at the clear sky. Dan tell Arthur about his fathers demanding which is a driving force that he cant stand. Then Arthur's two younger sisters, Stacey and Ronnie Vae, appear and want Arthur to come home since their parents are out of town for the weekend. Arthur and Dan watch as clouds begin to roll in and they decide to get indoors. At Arthurs house, the boys play a game of pool, in which Dan forgets he's suppose to take his grandmother's dog for a walk.Six miles northeast of Blainsworth 4:30 p.m.; Dan arrives at his grandmother Goldie's house where his father is already there taking her dog to the vet, for it has a bad leg. Jack yells at Dan for not being responsible for anything, and Dan rides on his new bike home.Arthur arrives at the Hatch house, were Laura is getting ready to leave for work for the evening. Jenny arrives at the house to pick Laura up, were they talk about Jack being so domineering on Dan for he doesn't want Dan to end up a loser like him.Nightfall. Arthur and Dan play with musical instruments, while checking every few minutes if baby Ryan in the next room is all right. Jack then arrives and tells Dan and Arthur to bring their bicycles in for its raining. Going out, they find that its raining hard and the winds are picking up speed. Arthur tells Dan that since hes originally from Los Angeles, he enjoys the rain, while Dan sees little amusement in it, for he tells Arthur that rain and hailstorms can get bad.At the local diner in town, Laura is waitressing when Bob walks in asking for some coffee. Bob overhears a farmer named Gus talk about the storm and of tornados reported in the area. Bob tells Gus that most people killed by tornados ",['Nebraska'],"Blainsworth, Nebraska","northeast of Blainsworth, Nebraska",1,0,0.666666667,0,55cb54513d384eca8494476475401375,,['Nebraska'],0.4,0
571a25a37575492a8cea3e617db84712,In which magazine can you find the article?,"We have dreams almost every night. Do you ever notice the colors of your dreams? Do you dream in black and white or do you dream in yellow, red and green? New research suggests that the type of television you watched as a child has a great effect on the color of your dreams. While almost all people under 25 dream in color, thousands of people over 55, all of whom were brought up with black and white TV sets, often dream in monochrome . ""It suggests there could be a critical period in our childhood when watching films has a big impact on the way dreams are formed"", said Eva Murzyn, a psychology student at Dundee University in Britain who carried out the study. Research from 1915 through the 1950s suggested that the vast majority of dreams are in black and white. But the tide turned in the sixties, and later results suggested that up to 83 percent of dreams contain some color. Since this period also marked the transition between black-and-white film and TV and Technicolor ,an obvious explanation was that the media had been painting people's dreams. However, there weren't any firm conclusions. But now Miss Murzyn believes she has proven the link. She made a survey of more than 60 people, half of whom were over 55 and half of whom were under 25. She asked the volunteers to answer a questionnaire on the color of their dreams and their childhood exposure to film and TV. She then analyzed her own data. Only 4.4 percent of the under-25s' dreams were black and white. The over-55s who had had access to color TV and film during their childhood also reported a very low proportion of just 7.3 percent. But the over-55s who only had access to black-and -white media reported dreaming in black and white about a quarter of the time. Even though they would have spent only a few hours a day watching TV or films, their attention and emotion would have been heightened during this time, leaving a deeper imprint on their mind, Miss Murzyn told the New Scientist. ""The crucial time is between three and ten when we all begin to have the ability to dream"", she said.",['New Scientist'],New Scientist,made a,1,0,1,1,571a25a37575492a8cea3e617db84712,,['New Scientist'],0,0
